facility_id,measure_code,measure_desc,recommend,ans_percent,rating,ed_score,sep_score,op_score,op18_score,label
110027,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,74,3,72.0,125.0,22.0,145.0,0
301307,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,63,2,72.0,83.0,22.0,80.0,0
170203,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,93,3,72.0,83.0,22.0,80.0,0
180044,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,71,1,72.0,81.0,22.0,80.0,0
171351,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,31,3,72.0,125.0,22.0,85.0,1
510002,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,61,4,72.0,71.0,22.0,80.0,0
511313,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,87,4,72.0,125.0,22.0,142.0,0
260001,OP_22,Left before being seen,H_RECMND_DN,3,3,72.0,125.0,1.0,80.0,1
41302,OP_22,Left before being seen,H_RECMND_DN,7,2,72.0,125.0,3.0,80.0,1
450833,OP_22,Left before being seen,H_RECMND_DY,74,3,72.0,125.0,1.0,80.0,0
520044,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,3,3,72.0,47.0,22.0,80.0,1
243300,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,31,3,72.0,83.0,22.0,80.0,0
390045,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,3,5,72.0,125.0,22.0,165.0,1
281335,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,3,3,10.0,125.0,22.0,80.0,1
450379,OP_22,Left before being seen,H_RECMND_DY,54,3,72.0,125.0,1.0,80.0,0
390233,OP_22,Left before being seen,H_RECMND_DN,6,2,72.0,125.0,4.0,80.0,1
261310,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,64,3,60.0,125.0,22.0,80.0,0
50149,OP_22,Left before being seen,H_RECMND_DY,63,3,72.0,125.0,1.0,80.0,0
160033,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,71,3,72.0,62.0,22.0,80.0,0
460049,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,2,3,72.0,83.0,22.0,80.0,1
271338,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,31,3,72.0,83.0,22.0,80.0,0
230156,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,2,4,72.0,54.0,22.0,80.0,1
320004,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,62,3,72.0,38.0,22.0,80.0,0
20012,OP_22,Left before being seen,H_RECMND_DY,78,4,72.0,125.0,1.0,80.0,0
461305,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,31,3,72.0,83.0,22.0,80.0,1
431300,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,78,3,72.0,125.0,22.0,99.0,0
361318,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,3,3,51.0,125.0,22.0,80.0,1
320059,OP_22,Left before being seen,H_RECMND_DN,8,2,72.0,125.0,83.0,80.0,1
150166,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,5,4,72.0,125.0,22.0,83.0,1
50108,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,4,4,330.0,125.0,22.0,80.0,1
161343,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,79,4,72.0,83.0,22.0,80.0,0
500051,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,4,4,72.0,65.0,22.0,80.0,1
100122,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,52,3,104.0,125.0,22.0,80.0,0
390100,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,79,5,72.0,48.0,22.0,80.0,0
431336,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,1,3,72.0,125.0,22.0,83.0,1
421304,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,31,3,9.0,125.0,22.0,80.0,0
431316,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,0,3,72.0,83.0,22.0,80.0,1
220063,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,3,2,226.0,125.0,22.0,80.0,1
10100,OP_22,Left before being seen,H_RECMND_DY,78,3,72.0,125.0,1.0,80.0,0
190218,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,3,82.0,125.0,22.0,80.0,1
50128,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,61,3,184.0,125.0,22.0,80.0,0
421303,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,7,3,72.0,83.0,22.0,80.0,1
161378,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,31,3,72.0,125.0,22.0,83.0,1
260070,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,22,2,72.0,8.0,22.0,80.0,1
50070,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,4,3,64.0,125.0,22.0,80.0,1
241337,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,31,3,72.0,83.0,22.0,80.0,0
330088,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,6,3,72.0,125.0,22.0,133.0,1
140068,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,40,2,72.0,125.0,22.0,204.0,0
241346,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,82,3,72.0,125.0,22.0,98.0,0
141305,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,0,4,14.0,125.0,22.0,80.0,1
330304,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,2,3,72.0,75.0,22.0,80.0,1
290053,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,2,151.0,125.0,22.0,80.0,1
100072,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,3,99.0,125.0,22.0,80.0,1
50690,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,3,4,72.0,67.0,22.0,80.0,1
420002,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,10,2,72.0,125.0,22.0,197.0,1
301312,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,74,5,75.0,125.0,22.0,80.0,0
181322,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,31,3,72.0,83.0,22.0,80.0,0
393302,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,31,3,72.0,83.0,22.0,80.0,1
31307,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,31,3,83.0,125.0,22.0,80.0,1
490024,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,4,2,72.0,125.0,22.0,233.0,1
10158,OP_22,Left before being seen,H_RECMND_DY,63,4,72.0,125.0,2.0,80.0,0
150046,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,4,2,72.0,125.0,22.0,140.0,1
61305,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,5,3,72.0,125.0,22.0,128.0,1
450658,OP_22,Left before being seen,H_RECMND_DY,31,3,72.0,125.0,1.0,80.0,0
281361,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,1,4,72.0,83.0,22.0,80.0,1
310019,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,64,1,72.0,125.0,22.0,167.0,0
40134,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,92,5,72.0,125.0,22.0,184.0,0
520202,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,6,3,73.0,125.0,22.0,80.0,1
400011,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,31,3,83.0,125.0,22.0,80.0,1
171364,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,0,3,72.0,125.0,22.0,74.0,1
180001,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,3,96.0,125.0,22.0,80.0,1
490112,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,6,2,110.0,125.0,22.0,80.0,1
110069,OP_22,Left before being seen,H_RECMND_DY,67,3,72.0,125.0,2.0,80.0,0
370210,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,89,5,83.0,125.0,22.0,80.0,0
110135,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,9,3,72.0,125.0,22.0,128.0,1
360039,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,67,4,67.0,125.0,22.0,80.0,0
171330,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,0,3,83.0,125.0,22.0,80.0,1
231314,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,31,3,72.0,83.0,22.0,80.0,1
340159,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,9,2,72.0,125.0,22.0,146.0,1
51317,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,6,4,72.0,125.0,22.0,83.0,1
261327,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,56,4,72.0,125.0,22.0,108.0,0
